"ソニー","デジタルテレビ1","前","5B0018001700180017001A002C0019002D0019002D001A002D001900160019002D001A002C0019002D001900170019002C001A0016001A00160019002D00D8025A00180017001900160019002D0019002D0019002D0019002F001800160019002D0019002D0019002D001900170018002D00190017001800170018002E00D8025A001A0016001900160019002D0019002E0018002D001A002D001900160018002F0018002D0019002D001900160019002E00180017001900170018002D00D9025B00180016001900160019002E0019002C0019002D0019002F00180016001A002C001A002C0019002D001900160019002D001A0017001800170017002F004F03"
"ソニー","デジタルテレビ1","次","5B0018002D001900170019002C001A002C001A002E0018002D00190016001A002D0019002C001A002C001900170019002D001A0016001900170018002D00C1025A001A002C001A00150019002D001A002C001B002C0019002D00190016001A002C001A002C001A002C001A0016001A002D00190017001800170018002D00C2025A0019002D001800170018002E0019002D001A002D0019002D001900160018002E0019002E0018002D001900180017002E0019001600190016001A002C004F03"
"ソニー","デジタルテレビ1","フラッシュ戻し","5A0019002D00190017001800180017002F0018002D0019002F0018002D0019002C001A002C001A002C001A00160019002E00190016001900160019002D00C1025B0019002C001A0016001900160019002E0018002D0019002E0019002D0019002E0018002D0019002D001900170018002E0019001600190016001A002C00C1025B0018002E00190016001900160019002D0018002E0019002E0018002E0019002D0019002D0019002D001900160019002F00180016001800160019002D004F03"
"ソニー","デジタルテレビ1","フラッシュ送り","59001A001700180016001900160019002D0019002D0019002D001A002D0019002D0018002E0019002D001800170019002D001A0016001900170019002C00D9025A0019001600190016001900170018002E0018002E0018002D0019002E0019002D0019002D0019002D001900170018002D00190017001800180017002F00D80259001A00170018001700180016001A002C001A002D0019002D0018002E0019002D0019002D0019002D00190016001A002C00190016001A00170018002D004F03"
"ソニー","デジタルテレビ1","ワイド切換","59001A002C001A00160019002E0017002E0019002D0019002D001A00170018001600190016001A002D00190015001A00160019002D001900160019002D00F00259001A002C001900180018002E0018002D0019002D001A002C001900170019001700180016001A002D00180016001A00160019002E001800170018002D00EF025B0018002D001900170018002D0019002E0018002E0018002E001900160019001700190015001A002C001A0017001800160019002D00190016001A002C00F0025B0019002C001A00160019002C001A002C001A002D001A002C001A001500190017001900160019002F00170017001900160018002D001A00160019002D004F03"
"ソニー","デジタルテレビ1","字幕","5A0019001700190017001700170019002D00190016001A002C001900170018002E0019002D001A002D001800170018002E00180017001800170019002D0005035C0017001800180017001900170017002E001900160019002D001900160019002D001A002E0018002D00190016001A002D00180016001900170018002E0005035A0019001700190016001800170019002D00190016001A002C001900170019002D0019002D0019002E001800170019002E00180016001900160019002D004F03"
"ソニー","デジタルテレビ1","２画面表示","59001A002C001A002C001A002D001800170019002D0019002C001A002C001A0016001900160018002E00180018001800170018002D001900170019002E00D7025A001A002C001A002C0019002D001A0016001A002C001A002C0019002D001A0015001A00160019002D0018001800180016001A002C001A00160019002D00D8025A001A002C0019002E0019002C001900170018002F0018002E0019002D00180017001900160019002D00190016001900160019002E001800170019002D00D9025A0018002F0017002E0019002C001A00170018002E0019002D0018002E00190016001900160019002D00190016001900170018002E001900170018002F004F03"
"ソニー","デジタルテレビ1","映像","5C00170019001600180018002E001700190017002E00170018001700180017002F0018002E0018002F001600190017002F00170019001600190016002F0002035D0016001A001600180017002E001800180017002F00170018001700180017002F001700300017002F001700170018003100150019001600180017002F0003035C00170018001700180017002F001700180017002E001800180017001900160030001600310016002F001700190016002F001700180017001900160030004F03"
"ソニー","デジタルテレビ1","番組説明","5A001900180018002C001A002C001A00160019002D0019001700190016001A002C0019002D0019002D00180017001A002D00190015001900180017002E00EE025C001800170019002D0018002E001800170019002C001A0017001800170018002E0018002E0018002E001800170019002D00190016001A00160018002D00EF025B001900160019002D0018002E001900160018002F00180018001800160018002E0019002E0019002D001900160019002D00190016001800170019002E004F03"
"ソニー","デジタルテレビ2","電源","5C0017002E001800170018002F001700180017002F00180018001800170018002E00180018001700180017001800180018004F03"
"ソニー","デジタルテレビ2","入力切換","5B0018002E001800170018002F00170018001800170018002E001800180017002F00180017001800170019001700180017004F03"
"ソニー","デジタルテレビ2","音声切換","5B0018002E0018002E0018002E001900180017002F00170017001800180018002D00180018001800170018001700180017004F03"
"ソニー","デジタルテレビ2","オフタイマー","5C001800180017002F0017002F001700170018002F0018002F001700180017002F00170018001700190017001800170018004F03"
"ソニー","デジタルテレビ2","地上アナログ","5D001700180017002F0017002F00160030001700180018002F0016001900160030001600300016003000160019001700310015001A001600190016003000D5025C001800180017002F0017002F0016003000170019001600300017001900160030001600310015002F001700190017002F001700180016001A0016003000D5025C0017001800170030001600300017002F0017001900160030001700190016002F0016002F0017002F0017001A0017002F00170019001600180017002F004F03"
"ソニー","デジタルテレビ2","BS","5D00170018001700180017002F0017002E001800180017002F001700190017002F0017002F00170030001600190017002E00180018001700180017002F00ED025C00170018001700190017002F0017002F001700180017002F001800180017002F0017002F0017002F001700180017002F001700180017001A0016002F00ED025C00170018001700180018002E0018002F001700180017002F001800180017002F0017002F0017002F001800170017002F00170018001700180018002E00EE025C001700190016001A0016002F0017002E001800180017002F00170019001600300017002F0017002F001700180017002F001700180017001A0017002E004F03"
"ソニー","デジタルテレビ2","1","5C001700180018001800170018001700180018001800170018001700180018002D0019002E0017002F001800180018002E00170018001800180017002F002F035C001800170018001800170017001800190017001800170018001700180018002E0018002E0017002E001900190017002D00190018001700170018002E0031035C001800180017001800170018001700190017001800170018001700180018002E0018002D0018002F001700190017002F00180018001700180017002F0031035B001800170018001800180018001700170018001700180018001800180017002E0018002E0018002E001800180017003000170018001700180018002E0031035B001800180018001700180018001700170018001800180017001800170018002E0018002F0017002E001800180018002E00180018001800170018002F0031035B001800180016001700180018001800170018001800170018001800180017002E0018002E0018002E001800180017002F00180017001800180017002E004F03"
"ソニー","デジタルテレビ2","2","5B0018002E0018001700180019001700170018001700180018001800170018002E0018002F0018002E001800180017002F00170018001700180017002E001B035C0017002E0018001900170017001800170018001700190017001800170018002E0018002F0018002E001800170018002E00180017001800180018002D001C035B0018002E0018001700180017001800180018001700180017001800180018002D0019002D0019002E001800170019002D00190017001800170018002E001C035B0018002E0018001700180017001800180018001700180017001800170018002E0018002E0019002E001800170019002D00180018001800170018002E001B035B0019002D0019001700180017001800170018001800180017001800170018002F0017002E0019002E001800170018002E00180018001800170018002E001B035B0018002E0018001700180017001900170018001700180017001900170018002E0018002E0018002E001900170018002E00180017001800170018002E001B035C0018002E0018001700180017001800170018001800180017001800180017002E0018002F0017002F001800170018002E00180017001900170018002E001B035C0017002E0018001700180018001800180017001800170017001800180018002E0018002D0019002F001700190017002F00170017001800170018002E004F03"
"ソニー","デジタルテレビ2","3","5B001800170018002F00170018001700180018001700180018001700180017002F0017002F0018002F001700170018002F00170018001800180017002F001A035C001700180017002F00170017001800180018001700180017001800170018002E0018002F0018002E001800170019002E00170018001800180017002F001A035B001800170019002D00190017001800180017001800170018001800170018002E0018002E0019002E001800180017002E00180017001800170018002E001C035B001800170018002F00170018001800170018001700180017001900170018002F0017002E0019002E001800170018002E00180017001800170018002E001C035B001800170018002E00180017001900170018001700180017001800180018002E0018002E0019002D001800180018002F00170017001800170018002E004F03"
